_id,host_id,host_url,host_name,host_location,host_response_time,host_thumbnail_url,host_picture_url,host_neighbourhood,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,host_verifications
121861,611716,https://www.airbnb.com/users/show/611716,Elizabeth,"New York, New York, United States",within a day,https://a0.muscache.com/im/users/611716/profile_pic/1306284438/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/611716/profile_pic/1306284438/original.jpg?aki_policy=profile_x_medium,Park Slope,90.0,True,True,True,2,2,"['email', 'phone', 'reviews', 'kba', 'work_email']"
12188601,11794497,https://www.airbnb.com/users/show/11794497,Larissa,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/users/11794497/profile_pic/1391195740/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11794497/profile_pic/1391195740/original.jpg?aki_policy=profile_x_medium,Tijuca,,False,True,False,2,2,"['email', 'phone', 'work_email']"
12188649,65505273,https://www.airbnb.com/users/show/65505273,Fernando,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/4c7e962d-42a8-4220-9a42-6bda0cec15a3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/4c7e962d-42a8-4220-9a42-6bda0cec15a3.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
12189083,4329168,https://www.airbnb.com/users/show/4329168,Irwin,"New York, New York, United States",,https://a0.muscache.com/im/pictures/user/33c540d2-6dcc-4f6e-8d20-959375901832.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/33c540d2-6dcc-4f6e-8d20-959375901832.jpg?aki_policy=profile_x_medium,Midwood,,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id', 'work_email']"
12196285,1179218,https://www.airbnb.com/users/show/1179218,Pedro,"Porto, Porto, Portugal",within an hour,https://a0.muscache.com/im/users/1179218/profile_pic/1416524845/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1179218/profile_pic/1416524845/original.jpg?aki_policy=profile_x_medium,,100.0,False,True,True,5,5,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id', 'work_email']"
12200176,9750723,https://www.airbnb.com/users/show/9750723,Sissa,"Porto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/pictures/user/476a0d67-785b-4392-8fa0-f2f3b3332b99.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/476a0d67-785b-4392-8fa0-f2f3b3332b99.jpg?aki_policy=profile_x_medium,,100.0,True,True,True,4,4,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12211157,36133410,https://www.airbnb.com/users/show/36133410,Patty And Beckett,"Eureka, California, United States",within an hour,https://a0.muscache.com/im/pictures/542dba0c-eb1b-4ab3-85f3-94d3cc8f87a4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/542dba0c-eb1b-4ab3-85f3-94d3cc8f87a4.jpg?aki_policy=profile_x_medium,Kaanapali,100.0,True,True,True,59,59,"['email', 'phone', 'reviews', 'kba', 'work_email']"
12214471,42705922,https://www.airbnb.com/users/show/42705922,Lei Hawaii,"Honolulu, Hawaii, United States",within an hour,https://a0.muscache.com/im/users/42705922/profile_pic/1442011652/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/42705922/profile_pic/1442011652/original.jpg?aki_policy=profile_x_medium,Waikiki,99.0,False,True,True,45,45,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12215468,65476617,https://www.airbnb.com/users/show/65476617,Musti,TR,within a few hours,https://a0.muscache.com/im/pictures/33070d6a-52bc-46de-a11c-03703dd66d08.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/33070d6a-52bc-46de-a11c-03703dd66d08.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,2,2,['phone']
12216115,65709135,https://www.airbnb.com/users/show/65709135,Rita,Portugal,,https://a0.muscache.com/im/pictures/ed544183-8cf3-4f79-8b10-82bf2a060760.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ed544183-8cf3-4f79-8b10-82bf2a060760.jpg?aki_policy=profile_x_medium,,,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12220612,65470260,https://www.airbnb.com/users/show/65470260,Zenka,"Beyoğlu, İstanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/142abcbf-4ce0-4502-8d13-49f4da4211ad.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/142abcbf-4ce0-4502-8d13-49f4da4211ad.jpg?aki_policy=profile_x_medium,Cihangir,100.0,False,True,False,7,7,"['email', 'phone', 'google', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
12222943,1735314,https://www.airbnb.com/users/show/1735314,Chelsey,"Toronto, Ontario, Canada",within a few hours,https://a0.muscache.com/im/pictures/def7af2a-d0d2-4706-be32-7a9a51782aae.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/def7af2a-d0d2-4706-be32-7a9a51782aae.jpg?aki_policy=profile_x_medium,Kihei/Wailea,100.0,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']"
12223067,36133410,https://www.airbnb.com/users/show/36133410,Patty And Beckett,"Eureka, California, United States",within an hour,https://a0.muscache.com/im/pictures/542dba0c-eb1b-4ab3-85f3-94d3cc8f87a4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/542dba0c-eb1b-4ab3-85f3-94d3cc8f87a4.jpg?aki_policy=profile_x_medium,Kaanapali,100.0,True,True,True,59,59,"['email', 'phone', 'reviews', 'kba', 'work_email']"
12234922,13582985,https://www.airbnb.com/users/show/13582985,Ida,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a few hours,https://a0.muscache.com/im/pictures/39ee3560-1061-4229-8a10-043c2d1932a8.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/39ee3560-1061-4229-8a10-043c2d1932a8.jpg?aki_policy=profile_x_medium,Botafogo,100.0,True,True,False,1,1,"['email', 'phone', 'facebook', 'reviews']"
1223747,6606549,https://www.airbnb.com/users/show/6606549,Marilyn,"Kihei, Hawaii, United States",within a few hours,https://a0.muscache.com/im/users/6606549/profile_pic/1370047130/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6606549/profile_pic/1370047130/original.jpg?aki_policy=profile_x_medium,Kihei/Wailea,100.0,True,True,True,1,1,"['email', 'phone', 'reviews', 'kba']"
12247133,37380647,https://www.airbnb.com/users/show/37380647,Serkan,US,a few days or more,https://a0.muscache.com/im/pictures/e8adde3f-bf60-4c06-a175-f0bd65aef9b2.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/e8adde3f-bf60-4c06-a175-f0bd65aef9b2.jpg?aki_policy=profile_x_medium,Üsküdar,0.0,False,True,False,2,2,"['phone', 'reviews']"
12247516,65782724,https://www.airbnb.com/users/show/65782724,Handan,"Istanbul, İstanbul, Turkey",within an hour,https://a0.muscache.com/im/pictures/8b300d86-4936-4155-8920-341243936058.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/8b300d86-4936-4155-8920-341243936058.jpg?aki_policy=profile_x_medium,Taksim,100.0,False,True,False,4,4,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
12253016,28684156,https://www.airbnb.com/users/show/28684156,Fábio,BR,,https://a0.muscache.com/im/pictures/5d5762b3-8b6e-4116-92c9-cad997f3cd15.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/5d5762b3-8b6e-4116-92c9-cad997f3cd15.jpg?aki_policy=profile_x_medium,Ipanema,,False,True,True,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12253386,40950425,https://www.airbnb.com/users/show/40950425,Maria,"Montreal, Québec, Canada",,https://a0.muscache.com/im/pictures/0aa4b51b-9a4d-4f52-a8bd-8d0d57193c9a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/0aa4b51b-9a4d-4f52-a8bd-8d0d57193c9a.jpg?aki_policy=profile_x_medium,Quartier des Spectacles,,False,True,False,1,1,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
12256344,65998243,https://www.airbnb.com/users/show/65998243,Paul,"Redfern, New South Wales, Australia",within an hour,https://a0.muscache.com/im/pictures/user/1dcbfcc3-0bff-46a7-8ddd-3c669cecc133.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/1dcbfcc3-0bff-46a7-8ddd-3c669cecc133.jpg?aki_policy=profile_x_medium,Redfern,100.0,True,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12259367,41874132,https://www.airbnb.com/users/show/41874132,Athena,"New South Wales, Australia",within an hour,https://a0.muscache.com/im/pictures/664daa92-c8c5-46b5-a0e0-26501383f3cc.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/664daa92-c8c5-46b5-a0e0-26501383f3cc.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,6,6,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id']"
12270044,60393674,https://www.airbnb.com/users/show/60393674,Cris,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/4c5c1107-010c-4141-bd25-fbfa43dfef40.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/4c5c1107-010c-4141-bd25-fbfa43dfef40.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
1227759,6310602,https://www.airbnb.com/users/show/6310602,Céline,"Montreal, Quebec, Canada",,https://a0.muscache.com/im/pictures/user/7779ce30-2f68-40c7-8387-e004b89ed7ce.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/7779ce30-2f68-40c7-8387-e004b89ed7ce.jpg?aki_policy=profile_x_medium,Cote-des-Neiges-Notre-Dame-de-Grace,,False,True,False,5,5,"['email', 'phone', 'facebook', 'google', 'reviews']"
12288463,66223947,https://www.airbnb.com/users/show/66223947,Ayşe,TR,within an hour,https://a0.muscache.com/im/pictures/266fdbeb-29ed-40b6-ace8-7dcbdfef3f27.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/266fdbeb-29ed-40b6-ace8-7dcbdfef3f27.jpg?aki_policy=profile_x_medium,Karaköy,100.0,True,True,False,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
12290090,65925985,https://www.airbnb.com/users/show/65925985,Israel,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/92653403-bb2b-4b03-a713-150a98951acb.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/92653403-bb2b-4b03-a713-150a98951acb.jpg?aki_policy=profile_x_medium,,75.0,False,True,False,2,2,"['email', 'phone', 'reviews']"
1229106,4636319,https://www.airbnb.com/users/show/4636319,Paris,"Santa Cruz, California, United States",within an hour,https://a0.muscache.com/im/users/4636319/profile_pic/1357702973/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/4636319/profile_pic/1357702973/original.jpg?aki_policy=profile_x_medium,Waikiki,100.0,False,True,True,2,2,"['email', 'phone', 'facebook', 'reviews', 'kba']"
12291906,66250702,https://www.airbnb.com/users/show/66250702,Romulo,BR,,https://a0.muscache.com/im/pictures/14224b39-9808-4e10-b797-6d594e4bee73.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/14224b39-9808-4e10-b797-6d594e4bee73.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
12296622,66290175,https://www.airbnb.com/users/show/66290175,Samantha,"Lahaina, Hawaii, United States",within a day,https://a0.muscache.com/im/pictures/79105546-a352-4b2d-a2ae-2064d8d92bac.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/79105546-a352-4b2d-a2ae-2064d8d92bac.jpg?aki_policy=profile_x_medium,Kihei/Wailea,90.0,False,True,True,2,2,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id']"
1229797,1659711,https://www.airbnb.com/users/show/1659711,Irene & Glenn,"Sydney, New South Wales, Australia",within an hour,https://a0.muscache.com/im/pictures/user/2fb4cb9d-8e1a-4ad7-a89c-d9516423a05f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/2fb4cb9d-8e1a-4ad7-a89c-d9516423a05f.jpg?aki_policy=profile_x_medium,Waterloo,100.0,False,True,True,1,1,"['email', 'phone', 'reviews', 'manual_offline', 'work_email']"
1229847,6708889,https://www.airbnb.com/users/show/6708889,Marcos,Hong Kong,within a few hours,https://a0.muscache.com/im/pictures/ede67224-f05b-447f-b671-64c7c0c4b0f1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/ede67224-f05b-447f-b671-64c7c0c4b0f1.jpg?aki_policy=profile_x_medium,Stanley,100.0,False,True,False,4,4,"['email', 'phone', 'reviews']"
12310597,10413701,https://www.airbnb.com/users/show/10413701,Joyce,"Hauula, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/08e76654-3a43-439e-a5a0-99b47e4fdf6b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/08e76654-3a43-439e-a5a0-99b47e4fdf6b.jpg?aki_policy=profile_x_medium,Ko'olauloa,100.0,False,True,False,2,2,"['email', 'phone', 'reviews', 'kba']"
12317903,1512462,https://www.airbnb.com/users/show/1512462,Evan & Maria,"New York, New York, United States",within an hour,https://a0.muscache.com/im/users/1512462/profile_pic/1397513639/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/1512462/profile_pic/1397513639/original.jpg?aki_policy=profile_x_medium,Midtown East,100.0,True,True,True,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12349607,66692549,https://www.airbnb.com/users/show/66692549,Peter,"New South Wales, Australia",,https://a0.muscache.com/im/pictures/e5b439a8-9150-4303-b4b9-e61f4d2032b1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/e5b439a8-9150-4303-b4b9-e61f4d2032b1.jpg?aki_policy=profile_x_medium,Waterloo,,False,True,True,1,1,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12354373,66720687,https://www.airbnb.com/users/show/66720687,Maria Alice,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/5b44ea07-3550-47af-9b68-8c1be2f4d18c.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/5b44ea07-3550-47af-9b68-8c1be2f4d18c.jpg?aki_policy=profile_x_medium,,,False,True,False,2,2,"['email', 'phone', 'reviews']"
12355178,66728770,https://www.airbnb.com/users/show/66728770,Ione,"Rio de Janeiro, State of Rio de Janeiro, Brazil",within a day,https://a0.muscache.com/im/pictures/2721150c-c73e-478a-a87b-05f1ec735ead.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/2721150c-c73e-478a-a87b-05f1ec735ead.jpg?aki_policy=profile_x_medium,Botafogo,100.0,False,True,False,1,1,"['email', 'phone', 'facebook', 'reviews']"
12357386,15180824,https://www.airbnb.com/users/show/15180824,Oscar Jose,"Barcelona, Catalonia, Spain",within a day,https://a0.muscache.com/im/pictures/30b6a66c-c589-4e2c-aa6b-b96d8311f5a4.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/30b6a66c-c589-4e2c-aa6b-b96d8311f5a4.jpg?aki_policy=profile_x_medium,Vila de Gràcia,86.0,False,True,True,6,6,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
12370710,10199970,https://www.airbnb.com/users/show/10199970,Maria,"Manly, New South Wales, Australia",within an hour,https://a0.muscache.com/im/users/10199970/profile_pic/1385174428/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/10199970/profile_pic/1385174428/original.jpg?aki_policy=profile_x_medium,Manly,100.0,True,True,True,3,3,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'government_id']"
12373208,25700238,https://www.airbnb.com/users/show/25700238,Anke,"Maui, Hawaii",within an hour,https://a0.muscache.com/im/users/25700238/profile_pic/1420574174/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/25700238/profile_pic/1420574174/original.jpg?aki_policy=profile_x_medium,Kihei/Wailea,100.0,False,True,True,17,17,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12378302,299462,https://www.airbnb.com/users/show/299462,Stay U-Nique,"Barcelona, Cataluña, Spain",within an hour,https://a0.muscache.com/im/pictures/user/e47152cb-6730-4725-80f9-f1343d9caf60.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e47152cb-6730-4725-80f9-f1343d9caf60.jpg?aki_policy=profile_x_medium,Sant Gervasi - Galvany,97.0,False,True,False,98,98,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual', 'work_email']"
12380012,5224253,https://www.airbnb.com/users/show/5224253,Matheus,BR,,https://a0.muscache.com/im/pictures/d0cd92c6-d251-4a69-a518-16d25ab7e14a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/d0cd92c6-d251-4a69-a518-16d25ab7e14a.jpg?aki_policy=profile_x_medium,Tijuca,,False,True,False,1,1,['phone']
12380299,66910829,https://www.airbnb.com/users/show/66910829,Aline,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/edf55c81-b58c-4140-9bc5-bfd638d63bf1.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/edf55c81-b58c-4140-9bc5-bfd638d63bf1.jpg?aki_policy=profile_x_medium,,,False,True,False,1,1,"['email', 'phone']"
12396367,37669251,https://www.airbnb.com/users/show/37669251,Max'Ou,"Barcelona, Catalonia, Spain",,https://a0.muscache.com/im/users/37669251/profile_pic/1436191141/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/37669251/profile_pic/1436191141/original.jpg?aki_policy=profile_x_medium,,,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id', 'work_email']"
12400621,6250742,https://www.airbnb.com/users/show/6250742,Fred,"Oporto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/users/6250742/profile_pic/1371169304/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6250742/profile_pic/1371169304/original.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,12,12,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'government_id', 'work_email']"
12401124,6250742,https://www.airbnb.com/users/show/6250742,Fred,"Oporto, Porto District, Portugal",within an hour,https://a0.muscache.com/im/users/6250742/profile_pic/1371169304/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6250742/profile_pic/1371169304/original.jpg?aki_policy=profile_x_medium,,100.0,False,True,False,12,12,"['email', 'phone', 'facebook', 'reviews', 'offline_government_id', 'government_id', 'work_email']"
12403784,65812654,https://www.airbnb.com/users/show/65812654,Gabriela,"Rio de Janeiro, State of Rio de Janeiro, Brazil",,https://a0.muscache.com/im/pictures/7fcbb3f7-ca5f-4aca-a535-8d5f3f0b588d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/7fcbb3f7-ca5f-4aca-a535-8d5f3f0b588d.jpg?aki_policy=profile_x_medium,,,False,True,True,2,2,"['email', 'phone', 'reviews', 'jumio', 'government_id']"
12407601,65960798,https://www.airbnb.com/users/show/65960798,Zaldy,"Kihei, Hawaii, United States",within an hour,https://a0.muscache.com/im/pictures/e1263d65-eea5-4606-b178-5252d66ae85f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/e1263d65-eea5-4606-b178-5252d66ae85f.jpg?aki_policy=profile_x_medium,,94.0,True,True,False,12,12,"['email', 'phone', 'reviews']"
12409013,67107658,https://www.airbnb.com/users/show/67107658,Lynn,"Georgia, United States",within an hour,https://a0.muscache.com/im/pictures/274cb5d9-1d07-4c42-a775-5e6df2b690c7.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/274cb5d9-1d07-4c42-a775-5e6df2b690c7.jpg?aki_policy=profile_x_medium,Waianae Coast,83.0,False,True,False,1,1,"['email', 'phone', 'reviews', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
12421800,2891070,https://www.airbnb.com/users/show/2891070,Stay In,"Porto, Porto, Portugal",within a day,https://a0.muscache.com/im/users/2891070/profile_pic/1393411813/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/2891070/profile_pic/1393411813/original.jpg?aki_policy=profile_x_medium,,71.0,False,True,False,12,12,"['email', 'phone', 'facebook', 'reviews']"
12430621,25807335,https://www.airbnb.com/users/show/25807335,Txus,"Barcelona, Catalonia, Spain",within an hour,https://a0.muscache.com/im/pictures/a63534fe-c841-4bdc-b879-0ea5edc7e2be.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/a63534fe-c841-4bdc-b879-0ea5edc7e2be.jpg?aki_policy=profile_x_medium,Camp d'en Grassot i Gràcia Nova,94.0,True,True,True,3,3,"['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
12433727,67260711,https://www.airbnb.com/users/show/67260711,Marcia,"Hilo, Hawaii, United States",,https://a0.muscache.com/im/pictures/16c2d1d7-4349-42a2-b82b-10ec4f3fab5a.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/16c2d1d7-4349-42a2-b82b-10ec4f3fab5a.jpg?aki_policy=profile_x_medium,,,False,True,True,1,1,"['email', 'phone', 'facebook', 'reviews', 'kba']"
12448766,67350772,https://www.airbnb.com/users/show/67350772,Sandra Isabel,Portugal,within an hour,https://a0.muscache.com/im/pictures/f0cffff4-c996-46d7-8a7a-586eb7408b1d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/f0cffff4-c996-46d7-8a7a-586eb7408b1d.jpg?aki_policy=profile_x_medium,,100.0,True,True,False,2,2,"['email', 'phone', 'reviews', 'jumio', 'offline_government_id', 'selfie', 'government_id', 'identity_manual']"
12452082,67370449,https://www.airbnb.com/users/show/67370449,Eduardo,BR,,https://a0.muscache.com/im/pictures/028b4117-a848-4b92-b834-d5655e94d3b3.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/028b4117-a848-4b92-b834-d5655e94d3b3.jpg?aki_policy=profile_x_medium,Barra da Tijuca,,False,True,False,1,1,['phone']
